"","Entity_logical_id...2","Subject_type","Leba_numtitle","Leba_publication_date","Leba_url","Programme","Entity_remark","Naal_logical_id","Naal_leba_numtitle","Naal_leba_publication_date","Naal_leba_url","Naal_wholename","Naal_function","Naal_programme","Addr_country","Birt_country","Birt_date","EU_ref_num","logicalId","remark","nameAlias","nameAlias.wholeName","subjectType.classificationCode","birthdate.year","nameAlias.function","citizenship.countryDescription","regulation.publicationUrl","regulation.numberTitle","regulation.regulationType","type"
"46",191,"P","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,289,"2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","MOHAMMED Khalid Sheikh",NA,"TERR",NA,NA,NA,"EU.3579.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"47",201,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,311,"2003/902/EC (OJ L340)",2003-12-22,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:340:0063:0064:EN:PDF","Abu Nidal Organisation",NA,"TERR",NA,NA,NA,"EU.3502.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"48",202,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,3890,"2005/221/CFSP (OJ L69)",2005-03-16,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32005D0221&qid=1410439221593&from=EN","Al-Aqsa Martyrs' Brigade",NA,"TERR",NA,NA,NA,"EU.3533.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"49",205,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,323,"2004/306/EC (OJ L99)",2004-04-02,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:099:0028:0029:EN:PDF","Babbar Khalsa",NA,"TERR",NA,NA,NA,"EU.3557.70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"50",206,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,324,"2003/902/EC (OJ L340)",2003-12-22,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:340:0063:0064:EN:PDF","Gama'a al-Islamiyya",NA,"TERR",NA,NA,NA,"EU.3512.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"51",207,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,327,"2003/902/EC (OJ L340)",2003-12-22,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:340:0063:0064:EN:PDF","Great Islamic Eastern Warriors Front",NA,"TERR",NA,NA,NA,"EU.3523.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"52",208,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,329,"2004/306/EC (OJ L99)",2004-04-02,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:099:0028:0029:EN:PDF","Hamas",NA,"TERR",NA,NA,NA,"EU.3524.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"53",212,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,336,"2003/902/EC (OJ L340)",2003-12-22,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:340:0063:0064:EN:PDF","Kurdistan Workers' Party",NA,"TERR",NA,NA,NA,"EU.3678.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"54",215,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,351,"2015/1325 (OJ L206)",2015-08-01,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32015R1325&rid=1","NPA, Philippines",NA,"TERR",NA,NA,NA,"EU.3558.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"55",217,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,357,"2004/306/EC (OJ L99)",2004-04-02,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:099:0028:0029:EN:PDF","Palestinian Islamic Jihad",NA,"TERR",NA,NA,NA,"EU.3689.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"56",218,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,359,"2004/306/EC (OJ L99)",2004-04-02,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:099:0028:0029:EN:PDF","Popular Front for the Liberation of Palestine",NA,"TERR",NA,NA,NA,"EU.3699.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"57",219,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,361,"2020/19 (OJ L8I)",2020-01-14,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv:OJ.LI.2020.008.01.0001.01.ENG&toc=OJ:L:2020:008I:TOC","Popular Front for the Liberation of Palestine — General Command",NA,"TERR",NA,NA,NA,"EU.3700.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"58",221,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,366,"2007/868/EC (OJ L340)",2007-12-20,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2007:340:0100:0103:EN:PDF","Revolutionary People's Liberation Army/Front/Party",NA,"TERR",NA,NA,NA,"EU.3703.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"59",222,"E","2022/1230 (OJ L190)",2022-07-19,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.190.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A190%3ATOC","TERR",NA,371,"2007/868/EC (OJ L340)",2007-12-20,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2007:340:0100:0103:EN:PDF","Shining Path",NA,"TERR",NA,NA,NA,"EU.3709.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"60",326,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,889,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Abu Sayyaf Group",NA,"TAQA",NA,NA,NA,"EU.265.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"61",327,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,891,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Afghan Support Committee",NA,"TAQA",NA,NA,NA,"EU.266.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"62",329,"E","316/2012 (OJ L103)",2012-04-13,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:103:0042:0044:EN:PDF","TAQA",NA,898,"1102/2009 (OJ L303)",2009-11-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2009:303:0039:0059:EN:PDF","Al-Qaida",NA,"TAQA",NA,NA,NA,"EU.176.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"63",330,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,908,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Al Rashid Trust",NA,"TAQA",NA,NA,NA,"EU.522.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"64",363,"E","290/2013 (OJ L87)",2013-03-27,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2013:087:0002:0003:EN:PDF","TAQA",NA,951,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Al-Itihaad Al-Islamiya",NA,"TAQA",NA,NA,NA,"EU.490.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"65",364,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,954,"1102/2009 (OJ L303)",2009-11-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2009:303:0039:0059:EN:PDF","Egyptian Islamic Jihad",NA,"TAQA",NA,NA,NA,"EU.527.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"66",379,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,987,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Armed Islamic Group",NA,"TAQA",NA,NA,NA,"EU.529.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"67",382,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,994,"1102/2009 (OJ L303)",2009-11-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2009:303:0039:0059:EN:PDF","Asbat al-Ansar",NA,"TAQA",NA,NA,NA,"EU.378.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"68",450,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,1087,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Harakat Ul-Mujahidin",NA,"TAQA",NA,NA,NA,"EU.495.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"69",455,"E","881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","TAQA",NA,1108,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Islamic Army of Aden",NA,"TAQA",NA,NA,NA,"EU.547.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"70",458,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,1113,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Islamic Movement of Uzbekistan",NA,"TAQA",NA,NA,NA,"EU.465.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"71",459,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,1117,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Jaish-I-Momhammed",NA,"TAQA",NA,NA,NA,"EU.466.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"72",460,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,1119,"34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","Jam'yah Ta'awun Al-Islamia",NA,"TAQA",NA,NA,NA,"EU.500.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"73",461,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,1123,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Libyan Islamic Fighting Group",NA,"TAQA",NA,NA,NA,"EU.507.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"74",471,"E","316/2012 (OJ L103)",2012-04-13,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:103:0042:0044:EN:PDF","TAQA",NA,1138,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","RABITA TRUST",NA,"TAQA",NA,NA,NA,"EU.413.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"75",480,"E","2015/1390 (OJ L215)",2015-08-14,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2015_215_R_0003&from=EN","TAQA",NA,1145,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Revival of Islamic Heritage Society",NA,"TAQA",NA,NA,NA,"EU.3088.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"76",481,"E","34/2012 (OJ L15)",2012-01-18,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:015:0001:0019:EN:PDF","TAQA",NA,1150,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Salafist Group for Call and Combat",NA,"TAQA",NA,NA,NA,"EU.459.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"77",485,"E","2020/1297 (OJ L303I)",2020-09-17,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv:OJ.LI.2020.303.01.0001.01.ENG&toc=OJ:L:2020:303I:TOC","TAQA","(Date of UN designation: 2001-10-06)\n(Other information: Headquarters was in Kandahar, Afghanistan as at 2001.)",1156,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Wafa Humanitarian Organisation",NA,"TAQA",NA,NA,NA,"EU.526.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"78",505,"P","2017/404 (OJ L63)",2017-03-09,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN","AFG","(Date of UN designation: 2001-01-25)\n(Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/ 1446037)",16020,"2017/404 (OJ L63)",2017-03-09,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN","Abdul Hai Hazem Abdul Qader","First Secretary, Taliban Consulate General, Quetta, Pakistan.","AFG",NA,NA,NA,"EU.471.56",505,"Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/ 1446037","[{'logicalId': '16020', 'regulationLanguage': 'en', 'wholeName': 'Abdul Hai Hazem Abdul Qader', 'function': 'First Secretary, Taliban Consulate General, Quetta, Pakistan.', 'title': '(a) Maulavi, (b) Mullah', 'strong': '1'}, {'logicalId': '111265', 'regulationLanguage': 'en', 'wholeName': 'Abdul Hai Hazem', 'strong': '1'}]",NA,"P",1971,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205","Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan","council decision","both travel and financial sanction"
"79",506,"P","2016/13 (OJ L4/10)",2016-01-07,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016R0013&from=EN","TAQA","(Father's name: Abd al-Razzaq Abd al-Baqi, Mother's name: Nadira Ayoub Asaad. \nPhoto available for inclusion in the INTERPOL-UN Security Council Special Notice)",1187,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Abd al-Hadi al-Iraqi",NA,"TAQA",NA,NA,NA,"EU.3204.81",506,"Father's name: Abd al-Razzaq Abd al-Baqi, Mother's name: Nadira Ayoub Asaad. 
Photo available for inclusion in the INTERPOL-UN Security Council Special Notice","[{'logicalId': '1187', 'regulationLanguage': 'en', 'wholeName': 'Abd al-Hadi al-Iraqi', 'strong': '1'}, {'logicalId': '1188', 'regulationLanguage': 'en', 'wholeName': 'Abu Abdallah', 'strong': '1'}, {'logicalId': '1189', 'regulationLanguage': 'en', 'wholeName': 'Abdal Al-Hadi Al-Iraqi', 'strong': '1'}, {'logicalId': '5616', 'regulationLanguage': 'en', 'firstName': 'Nashwan', 'middleName': 'Abd Al-Razzaq', 'lastName': 'Abd Al-Baqi', 'wholeName': 'Nashwan Abd Al-Razzaq Abd Al-Baqi', 'strong': '1'}, {'logicalId': '107244', 'regulationLanguage': 'en', 'wholeName': 'Abu Ayub', 'strong': '1'}, {'logicalId': '107245', 'regulationLanguage': 'en', 'wholeName': 'Abd al-Muhayman', 'strong': '1'}, {'logicalId': '107246', 'regulationLanguage': 'en', 'wholeName': 'Abd al-Hadi al-Ansari', 'strong': '1'}, {'logicalId': '107247', 'regulationLanguage': 'en', 'wholeName': 'Abdul Hadi al-Taweel', 'strong': '1'}, {'logicalId': '107248', 'regulationLanguage': 'en', 'wholeName': 'Abdul Hadi Arif Ali', 'strong': '1'}, {'logicalId': '107249', 'regulationLanguage': 'en', 'wholeName': 'Omar Uthman Mohammed', 'strong': '1'}]",NA,"P",1961,NA,NA,NA,NA,NA,"both travel and financial sanction"
"80",507,"P","866/2003 (OJ L124)",2003-05-20,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:124:0019:0022:EN:PDF","TAQA",NA,1190,"866/2003 (OJ L124)",2003-05-20,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2003:124:0019:0022:EN:PDF","Abdul Rahman Yasin",NA,"TAQA",NA,NA,NA,"EU.513.75",507,NA,"[{'logicalId': '1190', 'regulationLanguage': 'en', 'firstName': 'Abdul Rahman', 'lastName': 'Yasin', 'wholeName': 'Abdul Rahman Yasin', 'gender': 'M', 'strong': '1'}, {'logicalId': '1191', 'regulationLanguage': 'en', 'wholeName': 'Abdul Rahman S. Taha', 'strong': '1'}, {'logicalId': '1192', 'regulationLanguage': 'en', 'wholeName': 'Abdul Rahman S. Taher', 'strong': '1'}, {'logicalId': '1193', 'regulationLanguage': 'en', 'firstName': 'Abdul Rahman Said', 'lastName': 'Yasin', 'wholeName': 'Abdul Rahman Said Yasin', 'strong': '1'}, {'logicalId': '1194', 'regulationLanguage': 'en', 'firstName': 'Aboud', 'lastName': 'Yasin', 'wholeName': 'Aboud Yasin', 'strong': '1'}]",NA,"P",1960,NA,NA,NA,NA,NA,"both travel and financial sanction"
"81",508,"P","2145/2004 (OJ L370)",2004-12-17,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:370:0006:0016:EN:PDF","TAQA",NA,1195,"2145/2004 (OJ L370)",2004-12-17,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2004:370:0006:0016:EN:PDF","Abdullah Ahmed Abdullah El Alfi",NA,"TAQA",NA,NA,NA,"EU.544.68",508,NA,"[{'logicalId': '1195', 'regulationLanguage': 'en', 'firstName': 'Abdullah', 'middleName': 'Ahmed Abdullah', 'lastName': 'El Alfi', 'wholeName': 'Abdullah Ahmed Abdullah El Alfi', 'gender': 'M', 'strong': '1'}, {'logicalId': '1196', 'regulationLanguage': 'en', 'wholeName': 'Abu Mariam', 'strong': '1'}, {'logicalId': '1197', 'regulationLanguage': 'en', 'firstName': 'Abu Mohamed', 'lastName': 'Al-Masri', 'wholeName': 'Abu Mohamed Al-Masri', 'strong': '1'}, {'logicalId': '1198', 'regulationLanguage': 'en', 'wholeName': 'Saleh', 'strong': '1'}]",NA,"P",1963,NA,"EGYPT",NA,NA,NA,"both travel and financial sanction"
"82",510,"P","597/2011 (OJ L162)",2011-06-22,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:162:0003:0006:EN:PDF","TAQA",NA,1200,"881/2002 (OJ L139)",2002-05-29,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2002:139:0009:0022:EN:PDF","Abu Hafs the Mauritanian",NA,"TAQA",NA,NA,NA,"EU.420.36",510,NA,"[{'logicalId': '1200', 'regulationLanguage': 'en', 'wholeName': 'Abu Hafs the Mauritanian', 'gender': 'M', 'strong': '1'}, {'logicalId': '1201', 'regulationLanguage': 'en', 'firstName': 'Mahfouz', 'middleName': 'Ould', 'lastName': 'Al-Walid', 'wholeName': 'Mahfouz Ould Al-Walid', 'strong': '1'}, {'logicalId': '1202', 'regulationLanguage': 'en', 'firstName': 'Khalid', 'lastName': 'Al-Shanqiti', 'wholeName': 'Khalid Al-Shanqiti', 'strong': '1'}, {'logicalId': '1203', 'regulationLanguage': 'en', 'firstName': 'Mafouz', 'middleName': 'Walad', 'lastName': 'Al-Walid', 'wholeName': 'Mafouz Walad Al-Walid', 'strong': '1'}, {'logicalId': '1798', 'regulationLanguage': 'en', 'wholeName': 'Abu Hafs de Mauritaniër', 'strong': '1'}, {'logicalId': '1836', 'regulationLanguage': 'en', 'wholeName': 'Abu Hafs il Mauritano', 'strong': '1'}, {'logicalId': '1852', 'regulationLanguage': 'en', 'wholeName': 'Abu Hafs el Mauritano', 'strong': '1'}, {'logicalId': '5617', 'regulationLanguage': 'en', 'wholeName': 'Abu Hafs a mauritániai', 'strong': '1'}, {'logicalId': '5618', 'regulationLanguage': 'en', 'wholeName': 'Abu Hafs il-Mawritani', 'strong': '1'}, {'logicalId': '5619', 'regulationLanguage': 'en', 'wholeName': 'Abu Hafs Mauretańczyk', 'strong': '1'}]",NA,"P",1975,NA,"MAURITANIA",NA,NA,NA,"both travel and financial sanction"
"83",513,"P","2017/404 (OJ L63)",2017-03-09,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN","AFG","(Date of UN designation: 2001-01-25)\n(Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427565)",1212,"2017/404 (OJ L63)",2017-03-09,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN","Agha, Abdul Rahman","Chief Justice of Military Court under the Taliban regime.","AFG",NA,NA,NA,"EU.549.73",513,"Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427565",NA,"Agha, Abdul Rahman","P",1958,"Chief Justice of Military Court under the Taliban regime.",NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205","Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan","council decision","both travel and financial sanction"
